time,open,high,low,close,volume,symbol,name
2018-11-22,749.15,754.72,744.03,751.06,22921050,VNFIN,Tài chính
2018-11-23,750.26,750.53,739.17,740.34,15642380,VNFIN,Tài chính
2018-11-26,739.94,739.94,733.38,736.1,11297960,VNFIN,Tài chính
2018-11-27,736.84,740.99,725.06,728.1,17921410,VNFIN,Tài chính
2018-11-28,726.35,734.17,723.34,734.17,14413160,VNFIN,Tài chính
2018-11-29,739.89,744.53,731.19,731.71,20401400,VNFIN,Tài chính
2018-11-30,729.6,741.56,728.6,735.94,31879930,VNFIN,Tài chính
2018-12-03,742.71,767.72,742.71,767.72,41058380,VNFIN,Tài chính
2018-12-04,766.88,774.2,760.42,769.81,66793810,VNFIN,Tài chính
2018-12-05,768.75,773.48,757.02,770.17,37080220,VNFIN,Tài chính
2018-12-06,765.76,771.34,763.75,770.36,45290540,VNFIN,Tài chính
2018-12-07,772.63,780.11,772.41,773.92,31300790,VNFIN,Tài chính
2018-12-10,772.75,772.75,764.33,765.24,26616490,VNFIN,Tài chính
2018-12-11,765.53,768.82,756.88,764.43,22621330,VNFIN,Tài chính
2018-12-12,764.7,770.07,763.29,770.01,20552990,VNFIN,Tài chính
2018-12-13,771.65,776.1,768.48,768.48,28511050,VNFIN,Tài chính
2018-12-14,767.27,768.11,755.6,757.28,38291130,VNFIN,Tài chính
2018-12-17,750.68,752.3,733.29,733.29,29629950,VNFIN,Tài chính
2018-12-18,720.17,733.26,718.58,728.81,29512310,VNFIN,Tài chính
2018-12-19,728.78,731.64,717.47,725.42,26847840,VNFIN,Tài chính
2018-12-20,721.16,726.88,718.16,719.57,18711480,VNFIN,Tài chính
2018-12-21,714.98,722.26,712.76,722.26,19927570,VNFIN,Tài chính
2018-12-24,714.98,728.49,710.48,710.48,15069340,VNFIN,Tài chính
2018-12-25,714.98,728.49,681.58,694.09,31120230,VNFIN,Tài chính
2018-12-26,714.98,728.49,681.58,692.13,12767870,VNFIN,Tài chính
2018-12-27,714.98,728.49,681.58,701.07,16218250,VNFIN,Tài chính
2018-12-28,714.98,711.16,697.42,698.05,14907570,VNFIN,Tài chính
2019-01-02,714.98,711.16,687.35,687.35,14674340,VNFIN,Tài chính
2019-01-03,687.18,690.84,668.97,670.59,28159280,VNFIN,Tài chính
2019-01-04,667.33,676.89,657.35,672.66,20052610,VNFIN,Tài chính
2019-01-07,684.14,689.46,678.92,679.88,16650130,VNFIN,Tài chính
2019-01-08,680.02,682.39,672.95,675.58,15253050,VNFIN,Tài chính
