time,open,high,low,close,volume,symbol,name
2018-09-24,608.95,671.41,654.8,671.41,4992600,VNENE,Năng lượng
2018-09-25,608.95,685.16,674.83,682.42,7046740,VNENE,Năng lượng
2018-09-26,608.95,686.36,677.57,678.02,5502820,VNENE,Năng lượng
2018-09-27,608.95,693.1,676.32,690.48,7507620,VNENE,Năng lượng
2018-09-28,608.95,697.04,683.07,684.09,5429720,VNENE,Năng lượng
2018-10-01,608.95,703.43,684.09,695.64,5480430,VNENE,Năng lượng
2018-10-02,608.95,705.16,678.51,685.93,8751120,VNENE,Năng lượng
2018-10-03,608.95,688.11,678.8,684.12,6191180,VNENE,Năng lượng
2018-10-04,608.95,698.81,690.95,696.42,5050160,VNENE,Năng lượng
2018-10-05,608.95,690.87,669.88,669.88,8697300,VNENE,Năng lượng
2018-10-08,608.95,669.88,649.72,652.43,8741020,VNENE,Năng lượng
2018-10-09,608.95,663.42,656.87,659.77,3421370,VNENE,Năng lượng
2018-10-10,608.95,663.14,649.48,651.38,4554420,VNENE,Năng lượng
2018-10-11,608.95,628.13,608.54,613.15,9124350,VNENE,Năng lượng
2018-10-12,608.95,624.19,597.1,620.72,7115530,VNENE,Năng lượng
2018-10-15,608.95,623.41,607.14,608.58,3965890,VNENE,Năng lượng
2018-10-16,611.53,617.37,608.98,616.68,2606950,VNENE,Năng lượng
2018-10-17,621.89,631.26,620.22,624.81,4785330,VNENE,Năng lượng
2018-10-18,620.93,624.77,614.17,620.31,3438150,VNENE,Năng lượng
2018-10-19,610.04,612.38,598.96,612.38,6011290,VNENE,Năng lượng
2018-10-22,612.05,619.08,601.03,601.03,3515360,VNENE,Năng lượng
2018-10-23,599.87,599.87,567.39,577.22,6306220,VNENE,Năng lượng
2018-10-24,568.94,575.66,556.04,556.04,5067430,VNENE,Năng lượng
2018-10-25,532.94,561.73,532.03,561.73,5575270,VNENE,Năng lượng
2018-10-26,567.81,570.17,553.83,553.83,4511390,VNENE,Năng lượng
2018-10-29,551.87,556.24,545.43,550.99,3066200,VNENE,Năng lượng
2018-10-30,541.4,563.79,538.37,557.02,4511280,VNENE,Năng lượng
2018-10-31,564.83,582.13,564.83,581.12,4752800,VNENE,Năng lượng
2018-11-01,564.83,584.89,564.83,569.1,4324400,VNENE,Năng lượng
2018-11-02,564.83,586.93,564.83,584.4,4538750,VNENE,Năng lượng
2018-11-05,579.25,594.9,577.81,593.43,4956200,VNENE,Năng lượng
2018-11-06,597.23,601.68,585.0,585.51,4375400,VNENE,Năng lượng
2018-11-07,585.35,586.03,572.2,579.15,3896450,VNENE,Năng lượng
2018-11-08,583.74,587.79,577.43,577.75,2605200,VNENE,Năng lượng
2018-11-09,573.1,573.1,557.69,557.69,4428970,VNENE,Năng lượng
2018-11-12,556.41,566.18,547.74,566.18,3971890,VNENE,Năng lượng
2018-11-13,554.26,557.81,551.44,557.81,2241850,VNENE,Năng lượng
2018-11-14,548.25,553.5,537.36,547.19,4192820,VNENE,Năng lượng
2018-11-15,553.71,554.66,543.7,546.22,2727450,VNENE,Năng lượng
2018-11-16,554.24,561.44,550.02,557.46,2947040,VNENE,Năng lượng
2018-11-19,564.25,573.48,563.45,573.48,3650280,VNENE,Năng lượng
2018-11-20,568.25,573.78,564.93,570.19,3264960,VNENE,Năng lượng
