time,open,high,low,close,volume,symbol,name
2018-08-06,964.03,964.79,951.46,952.07,2820760,VNCOND,Tiêu dùng tùy ý
2018-08-07,951.6,956.79,944.53,948.8,3682310,VNCOND,Tiêu dùng tùy ý
2018-08-08,951.26,963.84,951.26,963.01,2946480,VNCOND,Tiêu dùng tùy ý
2018-08-09,965.02,976.06,964.65,973.93,4045750,VNCOND,Tiêu dùng tùy ý
2018-08-10,972.95,978.49,972.24,978.17,4003160,VNCOND,Tiêu dùng tùy ý
2018-08-13,976.1,979.47,968.47,977.1,4676350,VNCOND,Tiêu dùng tùy ý
2018-08-14,981.78,1004.69,981.5,1004.69,5554910,VNCOND,Tiêu dùng tùy ý
2018-08-15,981.78,1014.51,987.44,988.39,6780610,VNCOND,Tiêu dùng tùy ý
2018-08-16,981.78,1008.26,979.93,1008.26,4973110,VNCOND,Tiêu dùng tùy ý
2018-08-17,981.78,1016.52,999.36,999.36,6031380,VNCOND,Tiêu dùng tùy ý
2018-08-20,981.78,1018.34,999.04,1014.98,5473150,VNCOND,Tiêu dùng tùy ý
2018-08-21,981.78,1035.84,1015.62,1035.84,6105460,VNCOND,Tiêu dùng tùy ý
2018-08-22,981.78,1039.27,1025.0,1032.28,3957020,VNCOND,Tiêu dùng tùy ý
2018-08-23,981.78,1038.0,1023.66,1038.0,4969900,VNCOND,Tiêu dùng tùy ý
2018-08-24,981.78,1038.11,1025.73,1033.36,6118740,VNCOND,Tiêu dùng tùy ý
2018-08-27,981.78,1048.13,1033.17,1043.55,4837560,VNCOND,Tiêu dùng tùy ý
2018-08-28,981.78,1048.19,1037.55,1040.82,4127830,VNCOND,Tiêu dùng tùy ý
2018-08-29,981.78,1043.83,1035.61,1038.18,4051700,VNCOND,Tiêu dùng tùy ý
2018-08-30,1037.72,1046.98,1035.44,1046.98,3582390,VNCOND,Tiêu dùng tùy ý
2018-08-31,1037.72,1048.16,1025.49,1025.49,5331700,VNCOND,Tiêu dùng tùy ý
2018-09-04,1037.72,1048.16,1010.58,1010.58,5181510,VNCOND,Tiêu dùng tùy ý
2018-09-05,1037.72,1011.25,992.92,994.95,5220130,VNCOND,Tiêu dùng tùy ý
2018-09-06,1037.72,1003.53,990.34,990.34,4376730,VNCOND,Tiêu dùng tùy ý
2018-09-07,1037.72,1004.39,989.02,1004.01,5147220,VNCOND,Tiêu dùng tùy ý
2018-09-10,1037.72,1011.23,1000.78,1004.68,4448930,VNCOND,Tiêu dùng tùy ý
2018-09-11,1037.72,1024.78,1003.03,1024.78,6195280,VNCOND,Tiêu dùng tùy ý
2018-09-12,1037.72,1038.68,1024.78,1028.6,5161860,VNCOND,Tiêu dùng tùy ý
2018-09-13,1037.72,1040.79,1027.59,1033.78,4056590,VNCOND,Tiêu dùng tùy ý
2018-09-14,1037.72,1040.45,1034.59,1039.0,5382360,VNCOND,Tiêu dùng tùy ý
